Date, SOXL ,TNA,FAS,UPRO,NAIL
6/20/2014,1.89,40.13,25.11,9.62,0
6/23/2014,1.86,39.88,25.26,9.6,0
6/24/2014,1.82,38.65,24.75,9.43,0
6/25/2014,1.84,39.58,24.87,9.55,0
6/26/2014,1.82,39.35,24.7,9.53,0
6/27/2014,1.83,40.15,24.9,9.59,0
6/30/2014,1.88,40.65,24.99,9.57,0
7/1/2014,1.96,41.91,25.45,9.76,0
7/2/2014,1.98,41.39,25.43,9.78,0
7/3/2014,2.02,42.11,25.91,9.93,0
7/7/2014,1.97,40.01,25.59,9.83,0
7/8/2014,1.95,38.57,25.03,9.65,0
7/9/2014,1.98,38.65,25.21,9.77,0
7/10/2014,1.95,37.42,24.82,9.65,0
7/11/2014,1.95,37.28,24.9,9.7,0
7/14/2014,1.98,37.83,25.37,9.83,0
7/15/2014,1.96,36.73,25.83,9.78,0
7/16/2014,2.03,36.48,25.69,9.89,0
7/17/2014,1.88,34.75,24.74,9.55,0
7/18/2014,1.95,36.35,25.48,9.84,0
7/21/2014,1.97,35.93,25.33,9.78,0
7/22/2014,2,36.83,25.59,9.91,0
7/23/2014,1.86,36.97,25.75,9.98,0
7/24/2014,1.82,36.76,25.91,9.98,0
7/25/2014,1.71,35.72,25.44,9.84,0
7/28/2014,1.7,35.23,25.47,9.85,0
7/29/2014,1.69,35.44,25.08,9.72,0
7/30/2014,1.74,35.89,25.32,9.72,0
7/31/2014,1.63,33.4,23.89,9.15,0
8/1/2014,1.65,33.03,23.36,9.06,0
8/4/2014,1.67,33.81,23.87,9.25,0
8/5/2014,1.62,33.56,23.21,8.98,0
8/6/2014,1.64,33.9,23.44,8.99,0
8/7/2014,1.57,33.42,23.12,8.84,0
8/8/2014,1.62,34.37,23.76,9.15,0
8/11/2014,1.67,35.35,23.9,9.24,0
8/12/2014,1.67,34.63,23.96,9.19,0
8/13/2014,1.72,35.38,24.42,9.39,0
8/14/2014,1.72,35.55,24.74,9.51,0
8/15/2014,1.78,35.37,24.5,9.51,0
8/18/2014,1.8,36.92,25.23,9.74,0
8/19/2014,1.84,37.27,25.36,9.89,0
8/20/2014,1.88,36.87,25.6,9.98,0
8/21/2014,1.91,37.06,26.31,10.07,0
8/22/2014,1.91,37.07,26.06,10.01,0
8/25/2014,1.89,37.55,26.6,10.16,0
8/26/2014,1.89,38.59,26.82,10.19,0
8/27/2014,1.9,38.33,26.68,10.18,0
8/28/2014,1.94,37.74,26.37,10.16,0
8/29/2014,1.96,38.35,26.68,10.24,0
9/2/2014,1.94,38.98,26.99,10.22,0
9/3/2014,1.95,38.28,26.91,10.21,0
9/4/2014,1.97,37.78,26.9,10.16,0
9/5/2014,2.02,38.14,27.04,10.3,0
9/8/2014,2.03,38.31,27.06,10.22,0
9/9/2014,1.98,36.99,26.33,10.03,0
9/10/2014,1.98,37.65,26.62,10.14,0
9/11/2014,1.99,38.35,26.75,10.16,0
9/12/2014,1.91,37.17,26.48,9.99,0
9/15/2014,1.84,35.91,26.43,9.97,0
9/16/2014,1.94,36.21,26.75,10.19,0
9/17/2014,1.99,36.48,27.02,10.23,0
9/18/2014,2.07,37.09,27.72,10.39,0
9/19/2014,2,35.76,27.44,10.38,0
9/22/2014,1.92,34.22,26.8,10.12,0
9/23/2014,1.91,33.3,26.23,9.95,0
9/24/2014,1.98,34.18,26.67,10.18,0
9/25/2014,1.87,32.48,25.45,9.69,0
9/26/2014,1.93,33.29,26.11,9.92,0
9/29/2014,1.94,33.24,25.86,9.86,0
9/30/2014,1.89,31.7,25.74,9.78,0
10/1/2014,1.76,30.38,24.89,9.39,0
10/2/2014,1.73,31.25,25.01,9.38,0
10/3/2014,1.75,31.93,26,9.69,0
10/6/2014,1.71,31.15,25.92,9.66,0
10/7/2014,1.61,29.58,24.61,9.22,0
10/8/2014,1.72,31.24,25.85,9.7,0
10/9/2014,1.58,28.75,24.38,9.11,0
10/10/2014,1.26,27.7,23.81,8.8,0
10/13/2014,1.17,27.32,23.16,8.37,0
10/14/2014,1.24,28.25,23.5,8.41,0
10/15/2014,1.26,29.15,22.37,8.21,0
10/16/2014,1.31,30.17,22.45,8.2,0
10/17/2014,1.34,29.86,23.2,8.51,0
10/20/2014,1.41,30.89,23.71,8.75,0
10/21/2014,1.56,32.4,25,9.27,0
10/22/2014,1.5,31.04,24.43,9.07,0
10/23/2014,1.56,32.69,25.09,9.39,0
10/24/2014,1.61,32.83,25.68,9.59,0
10/27/2014,1.63,32.77,25.84,9.56,0
10/28/2014,1.7,35.58,26.63,9.87,0
10/29/2014,1.71,35.35,26.75,9.85,0
10/30/2014,1.65,36.23,27.5,10.04,0
10/31/2014,1.84,37.82,28.44,10.37,0
11/3/2014,1.88,37.67,28.75,10.39,0
11/4/2014,1.86,37.13,28.81,10.29,0
11/5/2014,1.92,37.29,29.45,10.47,0
11/6/2014,1.87,37.75,29.52,10.61,0
11/7/2014,1.81,37.94,29.56,10.63,0
11/10/2014,1.85,38.5,29.98,10.72,0
11/11/2014,1.84,38.59,29.76,10.75,0
11/12/2014,1.83,39.12,29.65,10.72,0
11/13/2014,1.84,38.17,29.55,10.76,0
11/14/2014,1.88,37.94,29.26,10.77,0
11/17/2014,1.86,36.98,29.28,10.79,0
11/18/2014,1.96,37.6,29.53,10.97,0
11/19/2014,1.93,36.44,29.38,10.92,0
11/20/2014,1.98,37.63,29.44,10.97,0
11/21/2014,2.04,37.77,29.87,11.16,0
11/24/2014,2.1,39.14,30.39,11.24,0
11/25/2014,2.1,39.14,30.37,11.23,0
11/26/2014,2.24,39.54,30.53,11.31,0
11/28/2014,2.25,37.91,30.62,11.24,0
12/1/2014,2.17,36.06,29.95,11.01,0
12/2/2014,2.21,37.31,30.68,11.2,0
12/3/2014,2.35,38.45,31.13,11.35,0
12/4/2014,2.36,37.87,31.26,11.3,0
12/5/2014,2.43,38.69,32.02,11.35,0
12/8/2014,2.33,37.28,32.33,11.13,0
12/9/2014,2.32,39.17,32.19,11.1,0
12/10/2014,2.19,36.72,30.88,10.57,0
12/11/2014,2.22,36.87,31.24,10.72,0
12/12/2014,2.11,35.49,29.38,10.21,0
12/15/2014,2.05,34.42,28.66,9.98,0
12/16/2014,2.02,34.27,27.88,9.76,0
12/17/2014,2.15,37.41,29.74,10.35,0
12/18/2014,2.27,39.04,31.72,11.09,0
12/19/2014,2.25,39.41,31.76,11.23,0
12/22/2014,2.35,40.1,32.34,11.37,0
12/23/2014,2.34,40.28,32.83,11.43,0
12/24/2014,2.34,40.59,32.77,11.43,0
12/26/2014,2.35,41.36,32.75,11.53,0
12/29/2014,2.33,41.98,33.03,11.57,0
12/30/2014,2.29,41.22,32.94,11.39,0
12/31/2014,2.25,40.47,31.79,11.05,0
1/2/2015,2.25,39.78,31.89,11.02,0
1/5/2015,2.12,38.26,30.07,10.43,0
1/6/2015,1.98,36.19,28.89,10.15,0
1/7/2015,2.04,37.5,29.87,10.52,0
1/8/2015,2.22,39.38,31.17,11.07,0
1/9/2015,2.22,38.33,30.09,10.8,0
1/12/2015,2.09,37.92,29.43,10.54,0
1/13/2015,2.03,37.99,29.17,10.46,0
1/14/2015,2,37.57,28.07,10.27,0
1/15/2015,1.95,35.55,27.17,9.99,0
1/16/2015,2.01,37.31,28.11,10.36,0
1/20/2015,2.08,36.9,27.77,10.45,0
1/21/2015,2.15,36.49,27.92,10.6,0
1/22/2015,2.19,38.7,29.8,11.08,0
1/23/2015,2.17,38.65,29.07,10.88,0
1/26/2015,2.19,39.74,29.51,10.98,0
1/27/2015,2.06,39.17,28.62,10.54,0
1/28/2015,2.03,37.22,27.15,10.11,0
1/29/2015,2.04,38.74,27.79,10.41,0
1/30/2015,1.91,36.24,26.69,10,0
2/2/2015,1.93,37.14,27.75,10.37,0
2/3/2015,2.03,39.15,29.08,10.82,0
2/4/2015,2.06,38.72,28.97,10.7,0
2/5/2015,2.12,40.22,29.93,11.03,0
2/6/2015,2.08,40.08,30.17,10.94,0
2/9/2015,2.02,39.14,29.8,10.79,0
2/10/2015,2.22,39.86,30.43,11.14,0
2/11/2015,2.24,39.72,30.37,11.15,0
2/12/2015,2.35,41.04,31.45,11.47,0
2/13/2015,2.4,41.77,31.38,11.62,0
2/17/2015,2.42,42.12,31.68,11.68,0
2/18/2015,2.4,42.23,31.26,11.67,0
2/19/2015,2.42,42.35,30.9,11.65,0
2/20/2015,2.47,42.63,31.67,11.86,0
2/23/2015,2.42,42.8,31.43,11.85,0
2/24/2015,2.51,42.91,31.69,11.95,0
2/25/2015,2.47,43.06,31.73,11.91,0
2/26/2015,2.52,43.51,31.46,11.87,0
2/27/2015,2.5,42.82,31.09,11.75,0
3/2/2015,2.71,43.83,31.84,11.97,0
3/3/2015,2.56,43.05,31.6,11.83,0
3/4/2015,2.55,42.65,31,11.67,0
3/5/2015,2.55,42.98,31.36,11.71,0
3/6/2015,2.48,41.34,30.54,11.21,0
3/9/2015,2.5,41.85,30.9,11.36,0
3/10/2015,2.36,40.41,29.2,10.8,0
3/11/2015,2.38,41.2,29.61,10.72,0
3/12/2015,2.37,43.16,31.41,11.13,0
3/13/2015,2.42,42.75,30.77,10.93,0
3/16/2015,2.53,43.48,31.77,11.37,0
3/17/2015,2.48,43.8,31.62,11.26,0
3/18/2015,2.53,44.86,32.2,11.66,0
3/19/2015,2.55,45.15,31.52,11.5,0
3/20/2015,2.66,46.3,32.64,11.81,0
3/23/2015,2.59,46.2,32.27,11.74,0
3/24/2015,2.52,46.18,31.55,11.54,0
3/25/2015,2.17,42.95,30.17,11.02,0
3/26/2015,2.08,42.77,30.02,10.95,0
3/27/2015,2.26,43.53,29.93,11.01,0
3/30/2015,2.35,45.28,31.06,11.42,0
3/31/2015,2.27,44.9,30.56,11.12,0
4/1/2015,2.22,44.86,30.44,11.01,0
4/2/2015,2.2,45.14,30.9,11.1,0
4/6/2015,2.23,45.75,31.05,11.34,0
4/7/2015,2.24,44.86,30.59,11.25,0
4/8/2015,2.28,45.98,31,11.37,0
4/9/2015,2.37,45.55,31,11.52,0
4/10/2015,2.39,46.16,30.97,11.7,0
4/13/2015,2.35,46.29,31.12,11.55,0
4/14/2015,2.28,46.24,31.21,11.61,0
4/15/2015,2.4,47.28,31.49,11.76,0
4/16/2015,2.36,47.11,31.56,11.75,0
4/17/2015,2.26,44.84,30.37,11.35,0
4/20/2015,2.32,46.09,30.74,11.65,0
4/21/2015,2.37,45.95,30.45,11.61,0
4/22/2015,2.47,46.18,31.19,11.78,0
4/23/2015,2.35,46.78,31.31,11.87,0
4/24/2015,2.24,46.37,31.11,11.96,0
4/27/2015,2.26,44.81,30.77,11.8,0
4/28/2015,2.26,45.53,31.22,11.91,0
4/29/2015,2.23,44.15,31.12,11.76,0
4/30/2015,2.17,41.36,30.4,11.41,0
5/1/2015,2.34,42.05,31.04,11.78,0
5/4/2015,2.33,42.53,31.76,11.89,0
5/5/2015,2.18,40.91,31.05,11.47,0
5/6/2015,2.17,41.3,30.66,11.33,0
5/7/2015,2.25,41.8,31.29,11.47,0
5/8/2015,2.31,42.69,32.59,11.91,0
5/11/2015,2.31,42.76,32.23,11.75,0
5/12/2015,2.26,42.6,31.93,11.64,0
5/13/2015,2.29,42.55,31.97,11.65,0
5/14/2015,2.38,43.82,32.89,12.01,0
5/15/2015,2.39,43.74,32.53,12.05,0
5/18/2015,2.45,45.17,33.04,12.16,0
5/19/2015,2.43,45.05,33.61,12.14,0
5/20/2015,2.44,45.25,33.28,12.12,0
5/21/2015,2.48,45.12,33.01,12.23,0
5/22/2015,2.5,44.53,32.99,12.14,0
5/26/2015,2.44,43.26,32.11,11.76,0
5/27/2015,2.73,44.87,32.93,12.07,0
5/28/2015,2.74,44.78,32.86,12.04,0
5/29/2015,2.76,43.91,32,11.8,0
6/1/2015,2.77,44.35,32.14,11.88,0
6/2/2015,2.68,44.61,32.28,11.85,0
6/3/2015,2.62,45.91,32.83,11.94,0
6/4/2015,2.55,44.59,32.06,11.66,0
6/5/2015,2.56,45.49,32.46,11.59,0
6/8/2015,2.42,44.91,31.89,11.37,0
6/9/2015,2.4,44.39,32.09,11.35,0
6/10/2015,2.49,46.05,33.58,11.77,0
6/11/2015,2.49,46.41,33.83,11.88,0
6/12/2015,2.42,46.01,33.46,11.6,0
6/15/2015,2.41,45.63,33.02,11.44,0
6/16/2015,2.43,46.52,33.57,11.64,0
6/17/2015,2.44,46.33,33.42,11.7,0
6/18/2015,2.54,48.19,34.36,12.05,0
6/19/2015,2.52,48.06,33.5,11.84,0
6/22/2015,2.57,49.06,34.2,12.08,0
6/23/2015,2.52,49.35,34.47,12.11,0
6/24/2015,2.45,48.14,33.58,11.84,0
6/25/2015,2.44,48.05,32.9,11.72,0
6/26/2015,2.26,47.71,33.29,11.72,0
6/29/2015,2.07,44.1,30.97,10.99,0
6/30/2015,2.09,44.7,31.3,11.07,0
7/1/2015,2.11,45.1,32.6,11.31,0
7/2/2015,2.14,44.07,32.22,11.28,0
7/6/2015,2.05,44.02,32.01,11.19,0
7/7/2015,2.02,44.16,32.25,11.39,0
7/8/2015,1.88,42.22,30.6,10.82,0
7/9/2015,1.79,42.59,31.21,10.88,0
7/10/2015,1.89,44.38,32.4,11.29,0
7/13/2015,1.93,45.83,33.33,11.66,0
7/14/2015,2,46.58,33.66,11.82,0
7/15/2015,1.96,45.9,34.24,11.8,0
7/16/2015,1.97,46.72,35.1,12.07,0
7/17/2015,1.95,46,34.89,12.11,0
7/20/2015,1.91,45.3,35.18,12.13,0
7/21/2015,1.92,44.66,34.94,11.98,0
7/22/2015,1.78,45.17,35.54,11.91,0
7/23/2015,1.86,43.72,34.65,11.71,0
7/24/2015,1.74,41.65,34.05,11.36,0
7/27/2015,1.7,40.59,33.24,11.15,0
7/28/2015,1.81,41.56,33.76,11.56,0
7/29/2015,1.82,41.95,34.69,11.8,0
7/30/2015,1.84,42.29,34.89,11.8,0
7/31/2015,1.77,42.91,34.53,11.75,0
8/3/2015,1.76,42.31,34.59,11.62,0
8/4/2015,1.7,42,34.45,11.56,0
8/5/2015,1.76,42.26,34.75,11.67,0
8/6/2015,1.67,40.6,34.23,11.42,0
8/7/2015,1.7,39.82,34.37,11.32,0
8/10/2015,1.82,41.12,35.37,11.74,0
8/11/2015,1.7,40.08,34.46,11.43,0
8/12/2015,1.73,39.89,33.83,11.46,0
8/13/2015,1.68,39.47,34.05,11.43,0
8/14/2015,1.65,40.21,34.75,11.55,0
8/17/2015,1.7,41.41,35.05,11.74,0
8/18/2015,1.59,40.51,34.94,11.64,0
8/19/2015,1.55,39.24,34.04,11.37,39.81
8/20/2015,1.37,36.3,32.15,10.65,37.75
8/21/2015,1.28,34.98,29.29,9.65,35.67
8/24/2015,1.18,30.96,25.72,8.54,32.5
8/25/2015,1.14,30.17,24.08,8.14,33.15
8/26/2015,1.31,32.45,26.54,9.1,27.97
8/27/2015,1.46,34.21,28.54,9.78,33.52
8/28/2015,1.49,35.17,28.43,9.78,33
8/31/2015,1.47,34.8,27.66,9.53,32.52
9/1/2015,1.32,32,25.03,8.69,29.17
9/2/2015,1.41,33.53,26.13,9.17,31.43
9/3/2015,1.44,33.35,26.43,9.19,33.26
9/4/2015,1.36,32.61,25.01,8.78,31.07
9/8/2015,1.54,34.79,26.76,9.44,32.12
9/9/2015,1.46,33.66,25.75,9.06,32.61
9/10/2015,1.48,34.12,25.93,9.2,32.8
9/11/2015,1.48,34.54,26.38,9.33,0
9/14/2015,1.5,34.09,26.18,9.22,33.66
9/15/2015,1.55,35.22,27.31,9.58,33.69
9/16/2015,1.56,36.09,27.77,9.81,33.35
9/17/2015,1.52,36.53,26.99,9.76,34.55
9/18/2015,1.44,35,25.61,9.28,32.62
9/21/2015,1.43,34.84,26.43,9.42,31.89
9/22/2015,1.33,33.27,25.47,9.06,29.5
9/23/2015,1.3,32.94,25.62,9,30.1
9/24/2015,1.3,32.78,25.1,8.92,29.04
9/25/2015,1.32,31.46,25.95,8.9,31.11
9/28/2015,1.21,28.84,24.06,8.22,28
9/29/2015,1.24,28.25,24.22,8.24,25.04
9/30/2015,1.37,29.5,25.11,8.71,24.98
10/1/2015,1.33,29.35,25.34,8.78,27.27
10/2/2015,1.41,30.62,25.5,9.15,27.48
10/5/2015,1.49,32.8,27.03,9.65,30.22
10/6/2015,1.51,32.17,26.71,9.55,28.83
10/7/2015,1.58,33.83,27.43,9.8,30.19
10/8/2015,1.6,34.8,27.9,10.05,30.5
10/9/2015,1.56,34.93,27.57,10.07,31.59
10/12/2015,1.57,34.85,27.78,10.11,0
10/13/2015,1.51,33.38,27.28,9.91,32.27
10/14/2015,1.68,32.47,26.53,9.76,28.7
10/15/2015,1.73,34.67,28.19,10.2,0
10/16/2015,1.73,34.56,28.51,10.34,29.81
10/19/2015,1.73,34.79,28.66,10.36,29.94
10/20/2015,1.72,34.66,29.06,10.32,0
10/21/2015,1.73,33.08,28.33,10.14,32.17
10/22/2015,1.91,33.92,29.66,10.64,31.02
10/23/2015,1.98,34.89,30.48,10.99,30.35
10/26/2015,1.86,34.27,30.34,10.92,30.42
10/27/2015,1.83,33.15,29.77,10.84,28.45
10/28/2015,1.92,35.93,31.7,11.22,29.81
10/29/2015,1.75,34.78,31.35,11.22,28.09
10/30/2015,1.8,34.38,30.26,11.04,29.1
11/2/2015,1.84,36.47,31.4,11.44,29.82
11/3/2015,1.87,37.03,31.41,11.54,30.49
11/4/2015,1.89,36.99,31.21,11.45,29.7
11/5/2015,1.77,37.06,31.68,11.41,0
11/6/2015,1.9,37.84,32.27,11.38,0
11/9/2015,1.85,36.52,31.27,11.07,27.25
11/10/2015,1.75,36.8,31.69,11.13,0
11/11/2015,1.75,35.88,31.53,11.01,0
11/12/2015,1.69,33.8,30.05,10.55,29.07
11/13/2015,1.64,33.06,29.26,10.2,28.35
11/16/2015,1.7,33.9,30.35,10.66,0
11/17/2015,1.74,33.53,30.19,10.62,29.42
11/18/2015,1.79,35.2,31.72,11.13,0
11/19/2015,1.8,34.76,31.77,11.12,31.39
11/20/2015,1.82,35.42,31.94,11.24,0
11/23/2015,1.75,35.94,31.73,11.19,0
11/24/2015,1.81,36.71,31.47,11.24,0
11/25/2015,1.82,37.59,31.49,11.23,0
11/27/2015,1.86,37.98,31.81,11.26,34.27
11/30/2015,1.92,37.53,31.56,11.13,33.65
12/1/2015,1.99,38.23,32.57,11.45,0
12/2/2015,1.96,37.07,31.46,11.09,0
12/3/2015,1.93,35.18,29.97,10.62,31.17
12/4/2015,2.03,36.23,32.14,11.25,32.53
12/7/2015,1.97,34.58,31.38,11.04,0
12/8/2015,1.93,34.09,30.35,10.82,0
12/9/2015,1.85,32.9,29.34,10.57,28.87
12/10/2015,1.88,33.2,29.37,10.63,0
12/11/2015,1.77,31,27.51,10.01,0
12/14/2015,1.74,30.37,27.67,10.18,27.6
12/15/2015,1.82,31.6,29.46,10.5,0
12/16/2015,1.86,33.06,30.75,10.95,30
12/17/2015,1.78,32,29.49,10.47,0
12/18/2015,1.71,30.53,27.41,9.87,26.65
12/21/2015,1.81,31.22,28.12,10.14,0
12/22/2015,1.82,32.06,28.79,10.39,0
12/23/2015,1.86,33.29,29.89,10.77,0
12/24/2015,1.88,33.45,29.83,10.7,29.18
12/28/2015,1.85,32.95,29.67,10.65,28.47
12/29/2015,1.92,34.02,30.61,10.99,0
12/30/2015,1.86,33.02,29.89,10.76,28.91
12/31/2015,1.78,31.77,29.07,10.44,0
1/4/2016,1.72,29.59,27.41,9.99,25.06
1/5/2016,1.67,29.74,27.74,10.04,25.55
1/6/2016,1.54,28.42,26.57,9.66,23.99
1/7/2016,1.38,26.13,24.4,8.96,20.86
1/8/2016,1.31,24.76,23.26,8.66,19.86
1/11/2016,1.33,24.49,23.49,8.68,19.7
1/12/2016,1.36,24.67,23.87,8.9,17.86
1/13/2016,1.23,22.29,22,8.23,19.26
1/14/2016,1.31,23.19,22.66,8.63,0
1/15/2016,1.13,22.04,21.19,8.07,17.99
1/19/2016,1.14,21.2,21.05,8.12,17.56
1/20/2016,1.16,21.47,19.89,7.81,16.08
1/21/2016,1.21,21.29,19.77,7.92,17.41
1/22/2016,1.28,22.82,20.89,8.42,18.84
1/25/2016,1.22,21.34,19.62,8.05,17.55
1/26/2016,1.26,22.57,20.66,8.37,0
1/27/2016,1.22,21.66,20.22,8.09,18.72
1/28/2016,1.2,21.65,20.21,8.22,18.37
1/29/2016,1.37,23.73,21.99,8.83,19.33
2/1/2016,1.39,23.43,21.85,8.81,0
2/2/2016,1.25,21.93,20.27,8.33,0
2/3/2016,1.26,21.99,20.37,8.47,0
2/4/2016,1.32,22.24,20.79,8.51,18.37
2/5/2016,1.19,20.43,19.81,8.02,16.69
2/8/2016,1.1,19.39,18.22,7.69,15.01
2/9/2016,1.08,19.05,18.04,7.69,0
2/10/2016,1.05,19.02,17.97,7.68,0
2/11/2016,1.03,18.43,16.58,7.41,14.19
2/12/2016,1.1,19.48,18.35,7.84,15.21
2/16/2016,1.21,20.88,19.35,8.23,15.75
2/17/2016,1.3,21.82,20.07,8.64,16.9
2/18/2016,1.28,21.47,19.75,8.53,16.9
2/19/2016,1.3,21.83,19.88,8.53,0
2/22/2016,1.36,22.58,20.7,8.89,0
2/23/2016,1.29,21.94,19.72,8.56,0
2/24/2016,1.34,22.59,19.69,8.68,17.57
2/25/2016,1.4,23.19,20.54,8.98,0
2/26/2016,1.42,23.61,20.81,8.93,0
2/29/2016,1.41,23.32,20.18,8.68,0
3/1/2016,1.53,24.83,22.25,9.33,0
3/2/2016,1.55,25.6,22.75,9.46,21.49
3/3/2016,1.56,26.38,23.17,9.55,22.69
3/4/2016,1.61,26.81,23.41,9.65,21.71
3/7/2016,1.62,27.71,23.29,9.68,0
3/8/2016,1.51,25.67,22.2,9.35,0
3/9/2016,1.55,26.08,22.29,9.5,21.63
3/10/2016,1.57,25.46,22.24,9.52,0
3/11/2016,1.67,27.06,23.89,9.98,22.81
3/14/2016,1.65,26.86,23.6,9.94,0
3/15/2016,1.64,25.62,23.5,9.9,22.5
3/16/2016,1.68,26.13,23.57,10.08,22.44
3/17/2016,1.72,27.3,24.41,10.26,24.83
3/18/2016,1.79,28.08,24.99,10.38,25.7
3/21/2016,1.8,27.85,24.9,10.42,24.9
3/22/2016,1.79,27.78,24.78,10.41,24.49
3/23/2016,1.72,26.19,24.27,10.21,24.11
3/24/2016,1.72,26.47,23.8,10.18,23.73
3/28/2016,1.71,26.53,24.02,10.21,24.37
3/29/2016,1.78,28.76,24.44,10.5,0
3/30/2016,1.83,28.76,24.86,10.62,0
3/31/2016,1.8,29,24.77,10.55,25.93
4/1/2016,1.84,29.38,25.38,10.75,26.43
4/4/2016,1.79,28.62,24.98,10.65,25.88
4/5/2016,1.75,27.66,24,10.34,25.4
4/6/2016,1.81,28.61,24.48,10.66,26.65
4/7/2016,1.72,27.45,23.15,10.29,26.5
4/8/2016,1.75,27.75,23.45,10.37,26.43
4/11/2016,1.75,27.5,23.6,10.29,26.53
4/12/2016,1.74,28.39,24.48,10.59,26.74
4/13/2016,1.86,30.2,25.98,10.9,27.57
4/14/2016,1.81,30.11,26.13,10.9,28.13
4/15/2016,1.76,30.33,25.96,10.85,0
4/18/2016,1.77,30.99,26.51,11.09,27.97
4/19/2016,1.7,31.05,27.24,11.2,27.97
4/20/2016,1.75,31.24,27.81,11.22,29.14
4/21/2016,1.72,30.75,27.03,11.05,27.95
4/22/2016,1.73,31.63,27.64,11.05,27.64
4/25/2016,1.7,30.96,27.46,10.99,27.4
4/26/2016,1.77,31.88,27.87,11.05,27.87
4/27/2016,1.82,32.2,28.08,11.11,0
4/28/2016,1.68,31.07,27.24,10.81,25.29
4/29/2016,1.55,30.19,26.72,10.64,24.35
5/2/2016,1.58,31.07,27.55,10.87,24.3
5/3/2016,1.53,29.58,26.55,10.59,23.85
5/4/2016,1.47,28.82,26.1,10.41,24.1
5/5/2016,1.48,28.49,26.07,10.41,23.43
5/6/2016,1.49,28.97,26.45,10.52,23.95
5/9/2016,1.48,29.21,26.43,10.56,0
5/10/2016,1.54,30.1,27.43,10.94,0
5/11/2016,1.52,28.98,26.58,10.64,24.1
5/12/2016,1.44,28.51,26.66,10.64,0
5/13/2016,1.46,27.97,25.79,10.35,23.4
5/16/2016,1.53,29.02,26.19,10.66,24.25
5/17/2016,1.5,27.65,25.61,10.37,24.75
5/18/2016,1.57,28.04,26.75,10.38,23.85
5/19/2016,1.54,27.38,26.07,10.27,23.2
5/20/2016,1.68,28.72,26.54,10.46,0
5/23/2016,1.72,28.61,26.5,10.41,24.18
5/24/2016,1.84,30.4,27.71,10.82,27.21
5/25/2016,1.88,30.89,28.37,11.04,26.99
5/26/2016,1.9,30.83,28.01,11.05,26.56
5/27/2016,1.93,31.74,28.54,11.18,0
5/31/2016,1.96,32.08,28.38,11.13,27.3
6/1/2016,2,32.73,28.59,11.19,27.49
6/2/2016,1.99,33.49,28.8,11.3,26.9
6/3/2016,2.01,32.9,27.83,11.2,26.86
6/6/2016,2,33.95,28.22,11.37,27.1
6/7/2016,2.06,34.2,28.06,11.41,28.75
6/8/2016,2.05,35.01,28.29,11.52,28.92
6/9/2016,2.06,34.34,27.72,11.48,28.74
6/10/2016,1.96,32.92,26.72,11.15,27.24
6/13/2016,1.93,31.87,26,10.9,25.96
6/14/2016,1.92,31.57,25.15,10.84,24.71
6/15/2016,1.92,31.64,25.15,10.78,25.56
6/16/2016,1.92,31.64,25.33,10.88,25.72
6/17/2016,1.87,31.26,25.15,10.76,0
6/20/2016,1.94,32.26,25.63,10.96,27
6/21/2016,1.96,32.01,25.94,11.06,26.37
6/22/2016,1.95,31.63,25.81,10.98,0
6/23/2016,2.1,33.48,27.34,11.42,26.83
6/24/2016,1.75,29.72,23.38,10.18,25.13
6/27/2016,1.54,26.74,21.49,9.63,22.63
6/28/2016,1.66,27.98,23.03,10.15,23.99
6/29/2016,1.76,29.85,24.52,10.68,25
6/30/2016,1.86,31.51,25.46,11.09,0
7/1/2016,1.8,31.85,25.18,11.17,27.28
7/5/2016,1.71,30.47,24.28,10.95,0
7/6/2016,1.71,31.13,24.42,11.13,28.09
7/7/2016,1.78,31.29,24.5,11.11,29.25
7/8/2016,1.93,33.47,25.78,11.6,31.29
7/11/2016,1.99,34.66,26.23,11.72,32.34
7/12/2016,2.07,36,27.14,11.98,32.25
7/13/2016,2.08,35.56,27.19,11.98,31.49
7/14/2016,2.12,35.74,27.83,12.17,31.8
7/15/2016,2.12,36,27.67,12.13,31.44
7/18/2016,2.21,36.19,27.9,12.23,31.56
7/19/2016,2.19,35.65,28.08,12.18,32
7/20/2016,2.29,36.33,28.27,12.34,32.42
7/21/2016,2.24,35.82,27.94,12.2,31.57
7/22/2016,2.28,36.59,28.43,12.36,32.14
7/25/2016,2.32,36.45,28.23,12.27,33.1
7/26/2016,2.6,36.99,28.37,12.27,33
7/27/2016,2.58,37.26,28.23,12.24,32.9
7/28/2016,2.54,36.96,28.52,12.28,0
7/29/2016,2.5,37.17,28.37,12.33,30.79
8/1/2016,2.52,37.26,28.2,12.3,30.53
8/2/2016,2.4,35.7,27.47,12.06,29.4
8/3/2016,2.41,36.6,28.13,12.17,0
8/4/2016,2.48,36.67,28.05,12.21,29.63
8/5/2016,2.57,38.28,29.44,12.51,30.77
8/8/2016,2.56,38.22,29.44,12.49,30.82
8/9/2016,2.63,38.33,29.56,12.5,30.25
8/10/2016,2.56,37.55,28.99,12.41,0
8/11/2016,2.6,38.04,29.07,12.59,30.3
8/12/2016,2.63,38.15,28.94,12.55,0
8/15/2016,2.74,39.3,29.39,12.67,30.59
8/16/2016,2.69,38.35,29.06,12.46,0
8/17/2016,2.68,38.03,29.3,12.53,28.91
8/18/2016,2.74,38.83,29.29,12.62,30.06
